Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","2.7"
"267000","0","3280","3.0"
"476000","0","3289","3.4"
"687000","0","3287","3.8"
"896000","0","3285","4.2"
"1361000","0","3288","5.0"
"1571000","0","3287","5.4"
"1781000","0","3290","5.7"
"1990000","0","3289","6.1"
"2199000","0","3287","6.5"
"2605000","0","3289","7.3"
"2873000","0","3288","7.7"
"3083000","0","3290","8.1"
"3297000","0","3289","8.4"
"3507000","0","3290","8.8"
"3920000","0","3289","9.6"
"4188000","0","3290","10.0"
"4398000","0","3289","10.4"
"4608000","0","3290","10.8"
"4817000","0","3289","11.1"
"5281000","0","3291","11.9"
"5491000","0","3290","12.7"
"5700000","0","3290","13.1"
"5909000","0","3291","13.1"
"6119000","0","3291","13.5"
"6526000","0","3290","14.2"
"6794000","0","3291","15.0"
"7004000","0","3290","15.4"
"7214000","0","3290","15.4"
"7424000","0","3291","15.8"
"7829000","0","3290","16.5"
"8096000","0","3290","16.9"
"8305000","0","3291","17.3"
"8515000","0","3290","17.7"
"8725000","0","3291","18.1"
"9132000","0","3290","18.9"
"9399000","0","3291","19.2"
"9609000","0","3290","19.6"
"9819000","0","3291","20.0"
"10028000","0","3290","20.4"
"10493000","0","3291","21.2"
"10703000","0","3290","21.6"
"10912000","0","3291","21.9"
"11121000","0","3290","22.3"
"11331000","0","3291","22.7"
"11797000","0","3290","23.5"
"12006000","0","3291","23.9"
"12217000","0","3291","24.3"
"12426000","0","3291","24.6"
"12636000","0","3291","25.0"
"13044000","0","3291","25.8"
"13312000","0","3291","26.2"
"13521000","0","3291","26.6"
"13736000","0","3291","27.0"
"13946000","0","3291","27.3"
"14411000","0","3291","28.1"
"14622000","0","3291","28.5"
"14830000","0","3291","28.9"
"15040000","0","3291","29.3"
"15249000","0","3291","29.7"
"15655000","0","3291","30.4"
"15921000","0","3291","30.8"
"16132000","0","3291","31.2"
"16340000","0","3290","31.6"
"16550000","0","3291","32.0"
"17015000","0","3291","32.7"
"17225000","0","3291","33.1"
"17436000","0","3291","33.5"
"17645000","0","3290","33.9"
"17854000","0","3291","34.3"
"18320000","0","3290","35.1"
"18529000","0","3290","35.4"
"18739000","0","3291","35.8"
"18949000","0","3290","36.2"
"19158000","0","3290","36.6"
"19565000","0","3290","37.0"
"19833000","0","3290","37.8"
"20042000","0","3290","38.1"
"20252000","0","3290","38.5"
"20462000","0","3290","38.9"
"20869000","0","3290","39.3"
"21136000","0","3290","40.1"
"21347000","0","3290","40.5"
"21556000","0","3290","40.8"
"21765000","0","3290","40.8"
"22172000","0","3290","41.6"
"22440000","0","3290","42.4"
"22648000","0","3290","42.4"
"22858000","0","3290","42.8"
"23068000","0","3290","43.1"
"23532000","0","3290","43.9"
"23747000","0","3290","44.3"
"23957000","0","3290","44.7"
"24167000","0","3290","45.1"
"24376000","0","3290","45.5"
"24842000","0","3290","46.2"
"25052000","0","3290","46.6"
"25262000","0","3290","47.0"
"25472000","0","3290","47.4"
"25681000","0","3290","47.8"
"26088000","537600","3289","48.5"
"26355000","537600","3289","48.9"
"26565000","537600","3290","49.3"
"26775000","537600","3289","49.7"
"26984000","537600","3290","50.1"
"27392000","537600","3289","50.9"
"27659000","537600","3290","51.2"
"27870000","537600","3290","51.6"
"28080000","537600","3290","52.0"
"28289000","537600","3290","52.4"
"28696000","537600","3290","53.2"
"28964000","537600","3290","53.6"
"29174000","537600","3290","53.9"
"29384000","537600","3290","54.3"
"29594000","537600","3290","54.7"
"30059000","537600","3290","55.5"
"30268000","537600","3290","55.9"
"30476000","537600","3290","56.3"
"30686000","537600","3290","56.6"
"30896000","537600","3290","57.0"
"31304000","537600","3290","57.8"
"31571000","537600","3290","58.2"
"31781000","537600","3290","58.6"
"31991000","537600","3290","59.0"
"32200000","537600","3291","59.3"
"32608000","537600","3290","60.1"
"32876000","537600","3290","60.5"
"33086000","537600","3291","60.9"
"33296000","537600","3290","61.3"
"33504000","537600","3290","61.7"
"33916000","537600","3291","62.4"
"34184000","537600","3290","62.8"
"34393000","537600","3290","63.2"
"34603000","537600","3291","63.6"
"34813000","537600","3290","64.0"
"35220000","537600","3290","64.7"
"35488000","537600","3290","65.1"
"35697000","537600","3290","65.5"
"35907000","537600","3290","65.9"
"36116000","537600","3290","66.3"
"36524000","537600","3290","66.7"
"36791000","537600","3290","67.4"
"37000000","537600","3290","67.8"
"37210000","537600","3290","68.2"
"37420000","537600","3290","68.6"
"37885000","537600","3290","69.4"
"38095000","537600","3290","69.8"
"38305000","537600","3290","70.1"
"38515000","537600","3290","70.1"
"38723000","537600","3290","70.5"
"39130000","537600","3290","71.3"
"39397000","537600","3290","71.7"
"39605000","537600","3290","72.1"
"39815000","537600","3290","72.4"
"40024000","537600","3290","72.8"
"40432000","537600","3290","73.6"
"40700000","537600","3290","74.0"
"40909000","537600","3290","74.4"
"41118000","537600","3290","74.8"
"41328000","537600","3290","75.1"
"41735000","537600","3290","75.9"
"42002000","537600","3290","76.3"
"42213000","537600","3289","76.7"
"42422000","537600","3290","77.1"
"42631000","537600","3289","77.5"
"43039000","537600","3290","78.2"
"43307000","537600","3290","78.6"
"43517000","537600","3290","79.0"
"43733000","537600","3290","79.4"
"43943000","537600","3290","79.8"
"44350000","537600","3290","80.5"
"44616000","537600","3290","80.9"
"44825000","537600","3290","81.3"
"45036000","537600","3290","81.7"
"45251000","537600","3290","82.1"
"45658000","537600","3290","82.9"
"45925000","537600","3290","83.2"
"46134000","537600","3290","83.6"
"46343000","537600","3290","84.0"
